toInteger(a1.id),toInteger(a2.id)
55884497400,22985552700
23036719700,6507236098
6504207480,57212473282
9737366400,57212473282
6504207480,57212473282
57221411264,57212473282
9737366400,57212473282
55514826300,57212473282
57217872222,57212473282
57212473282,9737366400
57212473282,9737366400
6504207480,9737366400
57212473282,9737366400
57212473282,9737366400
6504207480,9737366400
57221411264,9737366400
55514826300,9737366400
57217872222,9737366400
57201059228,14013748700
7005666706,14013748700
6507821017,14013748700
35073059200,14013748700
57193900623,14013748700
55486359200,14013748700
16024091400,14013748700
24587653600,14013748700
57208346420,14013748700
36815758200,14013748700
56497924300,14013748700
57215903751,14013748700
55486359200,14013748700
57326575000,14013748700
54395575600,57208703404
16310845100,57208703404
23048448200,57204796013
26649099800,57204796013
36487079600,57204796013
26649099800,57204796013
23048448200,36487079600
26649099800,36487079600
57204796013,36487079600
6507770356,36487079600
26649099800,36487079600
24067811500,36487079600
56369676500,36487079600
6507770356,36487079600
24781301000,36487079600
57213600864,36487079600
57095934600,57195965579
57189593366,42861830500
57189595809,42861830500
22134603400,42861830500
57218157965,7005575041
57218157965,7005575041
15123897000,56251905900
56366718400,56251905900
55840934900,56251905900
48461997700,57028366100
6701739974,57028366100
8549899200,57216309608
6603357092,57216309608
8549899200,57216309608
6603357092,57216309608
8549899200,57216309608
6603357092,57216309608
57205562192,57216309608
8549899200,57216309608
6603357092,57216309608
8549899200,57216309608
6603357092,57216309608
26538052600,57216309608
57202025516,57216309608
56502423900,57216309608
57503839300,57216309608
57202027703,57216309608
57190842778,57216309608
6602285199,57216309608
16638087300,57216309608
57189715307,57216309608
56608118300,57216309608
57190842778,57216309608
56589904900,57216309608
57202800848,57216309608
38761062400,57216309608
57427088400,57216309608
57217208081,57216309608
8549899200,57216309608
6603357092,57216309608
26538052600,57216309608
7003739875,57216309608
56512121700,57216309608
57426543800,57216309608
6603244512,57216309608
56520275000,57216309608
56375249700,57216309608
7003739875,57216309608
8549899200,6603357092
57216309608,6603357092
8549899200,6603357092
57216309608,6603357092
8549899200,6603357092
57216309608,6603357092
57205562192,6603357092
8549899200,6603357092
57216309608,6603357092
6602285199,6603357092
8549899200,6603357092
57216309608,6603357092
26538052600,6603357092
57202025516,6603357092
56502423900,6603357092
57503839300,6603357092
57202027703,6603357092
57190842778,6603357092
6602285199,6603357092
16638087300,6603357092
57189715307,6603357092
56608118300,6603357092
57190842778,6603357092
56589904900,6603357092
57202800848,6603357092
38761062400,6603357092
57427088400,6603357092
57217208081,6603357092
8549899200,6603357092
57216309608,6603357092
26538052600,6603357092
7003739875,6603357092
56512121700,6603357092
57426543800,6603357092
6603244512,6603357092
56520275000,6603357092
56375249700,6603357092
7003739875,6603357092
16024091400,57209979771
24587653600,57209979771
57200532752,57209979771
57203460768,57209979771
16024091400,57200532752
24587653600,57200532752
57203460768,57200532752
55486359200,57200532752
16024091400,57200532752
57208346420,57200532752
55486359200,57200532752
16024091400,57191952919
24587653600,57191952919
57200532752,57191952919
57203460768,57191952919
16024091400,36176513000
24587653600,36176513000
57200532752,36176513000
57203460768,36176513000
16024091400,57203460768
24587653600,57203460768
57200532752,57203460768
55633950300,57203460768
7103089590,57203460768
6508389388,57203460768
24587653600,57203460768
57216716440,57203460768
7103089590,57203460768
6508389388,57203460768
24587653600,57203460768
57216716440,57203460768
57217250229,57203460768
6506606517,57203460768
24587653600,57203460768
57202863832,57203460768
57217250229,57203460768
55508987700,57203460768
57196486467,57203460768
6507770356,56019372100
6507770356,56019372100
6507770356,56019372100
6507770356,56019372100
6507770356,56019372100
6507770356,56019372100
6507770356,56019372100
57211000734,56019372100
6507770356,56019372100
7003986850,35774809400
12792130300,35774809400
6603845110,35774809400
57016827800,35774809400
6505935424,35774809400
15822169000,35774809400
15080686500,35774809400
7003986850,35774809400
57205711953,6603187694
33368154000,6603187694
12792393400,6603187694
55875862900,6603187694
12242766400,6603187694
21743427900,6603187694
57202970447,6603187694
13609961900,57171505600
13609961900,57188736165
58041244300,13609961900
7003537742,13609961900
58041244300,13609961900
55507512500,13609961900
14045431600,13609961900
58041293700,13609961900
56649331800,24340838400
8071686900,24340838400
55199829700,24340838400
8071686900,24340838400
35228696200,24340838400
55199829700,24340838400
35228696200,24340838400
56649331800,24340838400
8071686900,24340838400
55199829700,24340838400
8071686900,24340838400
57118065700,24340838400
57210891844,24340838400
56770059800,24340838400
57188996144,24340838400
6506038584,24340838400
56649331800,57208508066
8071686900,57208508066
55199829700,57208508066
8071686900,57208508066
35228696200,57208508066
55199829700,57208508066
35228696200,57208508066
56649331800,57208508066
8071686900,57208508066
24340838400,57208508066
55199829700,57208508066
8071686900,57208508066
57118065700,57208508066
56649331800,57208507239
8071686900,57208507239
55199829700,57208507239
8071686900,57208507239
35228696200,57208507239
55199829700,57208507239
35228696200,57208507239
56649331800,57208507239
8071686900,57208507239
24340838400,57208507239
55199829700,57208507239
8071686900,57208507239
57118065700,57208507239
55441147400,6603555113
55322165600,57211033537
55322165600,6603732058
13411430300,36024901200
13411430300,57204607576
13411430300,6508151076
57210822309,57192678084
57209607663,57192678084
57212681581,57192678084
57209607663,57192678084
57215418993,57192678084
57213145882,57192678084
57191576427,57214231808
57216289999,57214231808
57095934600,57214231808
57209912031,57214231808
58414190300,57214231808
57191576427,6507501207
57216289999,6507501207
57095934600,6507501207
57209912031,6507501207
58414190300,6507501207
55832687400,6507501207
58486254100,6507501207
58485840400,6507501207
49864795500,6507501207
55980021200,55077765500
57211333773,55077765500
57211338178,55077765500
6506938769,55077765500
57222524525,55077765500
57194175791,55077765500
56529793700,55077765500
6602969622,55077765500
55980021200,6506938769
57211333773,6506938769
57211338178,6506938769
15726206900,6506938769
56601355000,6506938769
15726206900,6506938769
15725955100,6506938769
15726206900,6506938769
56601355000,6506938769
15726206900,6506938769
15725955100,6506938769
55177023200,57212107625
56018751600,55177023200
6603281562,55177023200
6506523934,55177023200
34977556400,55177023200
57211404346,55177023200
56018751600,55177023200
6603281562,55177023200
6506523934,55177023200
34977556400,55177023200
6505952578,57196478954
14038241100,57196478954
11139192300,57208825022
57208960394,57208825022
11139192300,19640229700
57208960394,19640229700
57222549887,19640229700
57222550919,19640229700
42361690900,19640229700
56521512700,57203621710
36706205500,57203621710
57356176800,55520112300
57219474605,55520112300
6507723869,55520112300
57200944019,55520112300
57192870081,55520112300
57219474605,55520112300
56648125800,55520112300
55531136300,55520112300
55531136300,55520112300
58108645900,55520112300
56018751600,57203064135
6603281562,57203064135
56018751600,57203064135
6603281562,57203064135
56018751600,6603281562
56018751600,6603281562
57217064817,6603281562
34977556400,6603281562
6504499118,6603281562
55857315000,6603281562
34977556400,6603281562
56018751600,6603281562
55177023200,6603281562
6506523934,6603281562
34977556400,6603281562
57211404346,6603281562
56018751600,6603281562
6506523934,6603281562
34977556400,6603281562
56018751600,6603281562
6506523934,6603281562
34977556400,6603281562
56018751600,6603281562
6506523934,6603281562
34977556400,6603281562
57223590537,6603281562
57220033188,6603281562
16317162900,57203588207
16317162900,57188858402
7004692868,57205205905
57222754985,7004692868
55583338200,57208281683
57223323032,55583338200
55583338200,14018355900
56916140000,14018355900
36553521700,6507375101
55801919000,6507375101
57344693000,6507375101
37062123100,6507375101
6602897642,6507375101
57345294800,6507375101
55801919000,6507375101
14031097900,6507375101
57211110029,6507375101
55801919000,6507375101
57211111024,6507375101
57222014847,6507375101
57219422522,6507375101
55801919000,6507375101
57211107452,6507375101
57211110860,6507375101
57216751662,6507375101
57222021602,6507375101
55345785200,6507375101
57222022356,6507375101
6507066105,6507375101
6506606517,6507375101
24587653600,6507375101
35389492300,6507375101
55345785200,6507375101
55345785200,6507375101
55801919000,6507375101
57211111024,6507375101
55229310700,6507375101
55801919000,6507375101
57211107452,6507375101
57211110860,6507375101
57216751662,6507375101
57222021602,6507375101
55345785200,6507375101
7003525737,36134051400
6602279052,36134051400
57216160194,36134051400
55175527700,6602097382
56055609000,6602097382
35742804700,57207312896
8675790300,57207312896
6508138646,57211393318
6508138646,57211393318
58366771800,6508138646
57193866237,6508138646
57219535325,6508138646
57485444000,6508138646
6506796966,6508138646
57193866237,6508138646
57219535325,6508138646
57485444000,6508138646
6506796966,6508138646
7003851192,6507066105
6506606517,6507066105
24587653600,6507066105
6507375101,6507066105
35389492300,6507066105
55345785200,6507066105
57194187509,35759055100
27267652000,35759055100
37076987700,35759055100
27267652000,35759055100
37076987700,35759055100
27267652000,35759055100
57326391100,35759055100
57202266665,35759055100
14030108300,35759055100
8302542200,35759055100
8302542200,35759055100
27267652000,35759055100
57191575612,35759055100
57207847189,35759055100
55776209100,35759055100
6506279488,35759055100
36537340700,35759055100
57194187509,35759055100
12790317900,35759055100
8931600600,57023873900
8931600600,6507649645
57189003229,6507649645
6506504171,6507649645
57201674460,6507649645
36117976400,57208598551
25224010700,57208598551
6507249470,57208598551
25224010700,57208598551
36117976400,57208595998
25224010700,57208595998
6507249470,57208595998
25224010700,57208595998
57210113523,56649359100
22034891800,56649359100
57188862657,56649359100
57210113523,57210115540
22034891800,57210115540
57188862657,57210115540
57118148000,57210115540
12244516200,57210115540
57118148000,57210115540
7801583104,57210115540
7801583104,57210115540
57210113523,57201258986
22034891800,57201258986
57188862657,57201258986
57210113523,22034891800
57188862657,22034891800
6602295863,22034891800
57209343332,22034891800
55867121900,22034891800
57209342283,22034891800
57210113523,8700376200
22034891800,8700376200
57188862657,8700376200
35073059200,8700376200
57193900623,8700376200
55486359200,8700376200
16024091400,8700376200
24587653600,8700376200
57208346420,8700376200
36815758200,8700376200
56497924300,8700376200
57215903751,8700376200
55486359200,8700376200
57326575000,8700376200
57210113523,23036717800
22034891800,23036717800
57188862657,23036717800
55854100300,23036717800
12039041500,23036717800
36987854100,57209027336
36676657400,57209027336
23768620600,57209027336
36987854100,36676657400
23768620600,36676657400
37013887100,36676657400
15019078400,36676657400
36008017100,36676657400
56998761800,36676657400
57224864320,36676657400
6602230818,36676657400
56913456600,36676657400
7102711578,57208280884
7004982661,57208280884
25633065600,57208280884
7102711578,57208280884
7004982661,57208280884
25633065600,57208280884
7102711578,57208280884
25633065600,57208280884
57072238400,57208280884
7004982661,7102711578
25633065600,7102711578
7004982661,7102711578
25633065600,7102711578
57208280884,7102711578
25633065600,7102711578
15073626200,7102711578
16403174400,7102711578
6603000286,7102711578
16403174400,7102711578
6603000286,7102711578
57198430596,7102711578
16403174400,7102711578
6507106810,7102711578
35742248200,7102711578
21741959700,7102711578
7004208798,7102711578
57196347321,7102711578
35228696200,7102711578
7004982661,7102711578
25633065600,7102711578
57201984684,7102711578
36597857000,7102711578
57215924518,7102711578
35108360400,7102711578
35293183800,7102711578
7004208798,7102711578
57196347321,7102711578
35228696200,7102711578
7004982661,7102711578
25633065600,7102711578
6507106810,7102711578
35742248200,7102711578
36597857000,7102711578
35108360400,7102711578
21741959700,7102711578
35293183800,7102711578
56246571300,7102711578
7004208798,7102711578
57196347321,7102711578
6507106810,7102711578
35742248200,7102711578
21741959700,7102711578
18037176800,7102711578
25633065600,7102711578
6603500722,7102711578
8071686900,7102711578
6506124180,7102711578
6603500722,7102711578
15843258100,7102711578
57190863335,7102711578
55199829700,7102711578
8071686900,7102711578
35228696200,7102711578
35304321800,7102711578
55199829700,7102711578
35228696200,7102711578
13614362800,7102711578
8071686900,7102711578
8503049600,7102711578
35304321800,7102711578
6506124180,7102711578
55199829700,7102711578
8071686900,7102711578
6603500722,7102711578
8071686900,7102711578
6603500722,7102711578
15843258100,7102711578
55199829700,7102711578
8071686900,7102711578
35228696200,7102711578
35304321800,7102711578
57200558813,7102711578
55199829700,7102711578
35228696200,7102711578
13614362800,7102711578
8071686900,7102711578
8503049600,7102711578
35304321800,7102711578
55199829700,7102711578
8071686900,7102711578
24758177200,55155459500
35362928400,55155459500
13407114100,55155459500
57209416682,55155459500
56328743300,55155459500
57223918838,55155459500
57217520449,55155459500
57203536200,55155459500
15132461300,55155459500
6507723091,55155459500
35603449400,55155459500
57217520449,55155459500
35603449400,55155459500
57914423200,55155459500
6507723091,55155459500
35603449400,55155459500
57193209144,55155459500
58209000200,55155459500
57210128289,55155459500
57202051946,57193856948
57144647100,57193856948
36949632700,57193856948
57209265337,57193856948
57209265337,57193856948
57209265337,57193856948
57144647100,57193856948
57202051946,55349281800
57144647100,55349281800
36949632700,55349281800
57209265337,55349281800
57193856948,55349281800
57209265337,55349281800
57209265337,55349281800
57144647100,55349281800
56426494200,14047691800
25229204900,25652295000
55829930400,25652295000
35201878000,25652295000
6508382189,24725640900
55043184500,24725640900
55043184800,24725640900
57200216572,24725640900
6508382189,24725640900
6508022320,57211556057
57817386500,57211556057
57220410754,57211556057
57220410754,57211556057
56011125900,6506662159
55802989200,6506662159
8440614800,6506662159
22955753700,6506662159
12646040200,6506662159
8580931100,6506662159
55788793400,6506662159
56145422900,6506662159
6507733647,6506662159
56011125900,6506662159
6505723054,6506662159
6506860951,6506662159
57218289360,6506662159
26537704100,6506662159
15750873800,6506662159
56126287400,6506662159
55802989200,6506662159
25923974400,6506662159
6507423414,6506662159
6506662159,56011125900
55802989200,56011125900
8440614800,56011125900
22955753700,56011125900
12646040200,56011125900
8580931100,56011125900
55788793400,56011125900
56145422900,56011125900
6507733647,56011125900
6506662159,56011125900
6505723054,56011125900
6506860951,56011125900
57218289360,56011125900
26537704100,56011125900
15750873800,56011125900
56126287400,56011125900
55802989200,56011125900
25923974400,56011125900
6507423414,56011125900
6506662159,55802989200
56011125900,55802989200
8440614800,55802989200
22955753700,55802989200
12646040200,55802989200
8580931100,55802989200
55788793400,55802989200
56145422900,55802989200
6507733647,55802989200
6506662159,55802989200
56011125900,55802989200
6505723054,55802989200
6506860951,55802989200
57218289360,55802989200
26537704100,55802989200
15750873800,55802989200
56126287400,55802989200
25923974400,55802989200
6507423414,55802989200
57210821142,57214113236
57212681966,57214113236
57210822534,57214113236
24067811500,51261315600
24067811500,51261315600
24067811500,15758351900
24067811500,15758351900
6507770356,24067811500
26649099800,24067811500
36487079600,24067811500
56369676500,24067811500
6507770356,24067811500
24781301000,24067811500
57213600864,24067811500
57209512797,57209500549
57209512797,36247374800
57209500549,36247374800
6602786069,57215059551
6602786069,57215059551
6602786069,57193552372
6602786069,57193552372
6602111957,57220003606
6602111957,57220010912
6602111957,57220007308
6602111957,57220010202
6602111957,57220010831
56913456600,56431201000
36676657400,56431201000
56913456600,57205116581
36676657400,57205116581
6603000286,52364673400
16024091400,52364673400
6603000286,52364673400
57198430596,52364673400
57226428403,52364673400
6602611490,52364673400
57339361800,52364673400
6508382189,52364673400
55382181000,57218530325
55382181000,57218530325
55382181000,57218530325
55295821300,57218530325
55382181000,57218530325
57014728200,57218530325
57219116773,55382181000
12239110200,55382181000
6506892388,55382181000
57219116773,55382181000
12239110200,55382181000
7004208798,55382181000
7004208798,55382181000
7004208798,55382181000
6506892388,55382181000
55653652000,55382181000
24366730100,55382181000
57222551180,55382181000
57222556891,55382181000
55295821300,55382181000
57014728200,55382181000
55249994300,55382181000
57449394000,55382181000
6602229260,55382181000
57219116773,55382181000
12239110200,55382181000
57737402700,55382181000
55835597800,55382181000
56196894400,55382181000
55145589900,55382181000
55249994300,55382181000
57710234400,55382181000
6507044357,55382181000
6508374434,55382181000
57449394000,55382181000
57014728200,55382181000
55382181000,57218528876
55382181000,57218528876
55382181000,24366245400
55382181000,24366245400
55382181000,51061172600
55382181000,51061172600
36676657400,51061172600
57214091410,51061172600
6507384130,51061172600
6508382189,51061172600
57195276881,8306959200
57218904092,8306959200
57218108784,8306959200
56003534200,8306959200
55471122800,8306959200
53871318100,8306959200
55427686300,8306959200
57218106884,8306959200
8908955800,8306959200
57190261674,8306959200
57201022598,8306959200
56062382700,8306959200
57196261955,8306959200
6701672392,8306959200
6603335025,54391626300
16064929100,54391626300
7003738743,54391626300
6506116014,54391626300
49461493800,54391626300
6602244403,54391626300
15830686100,54391626300
6603335025,54391626300
16064929100,54391626300
7003738743,54391626300
6506116014,54391626300
49461493800,54391626300
6507168200,54391626300
57211390542,54391626300
56267140300,54391626300
6602244403,54391626300
15830686100,54391626300
6602244403,54391626300
6603335025,54391626300
57219990822,54391626300
6603335025,54391626300
6603335025,6507168200
16064929100,6507168200
7003738743,6507168200
6506116014,6507168200
49461493800,6507168200
6602244403,6507168200
15830686100,6507168200
6603335025,6507168200
16064929100,6507168200
7003738743,6507168200
6506116014,6507168200
49461493800,6507168200
57211390542,6507168200
56267140300,6507168200
6602244403,6507168200
15830686100,6507168200
6602244403,6507168200
6603335025,6507168200
57210474094,6507168200
35074952000,6507168200
6603335025,6507168200
6603335025,57220078975
16064929100,57220078975
7003738743,57220078975
6506116014,57220078975
49461493800,57220078975
6602244403,57220078975
15830686100,57220078975
6603335025,57220078975
16064929100,57220078975
7003738743,57220078975
6506116014,57220078975
49461493800,57220078975
6507168200,57220078975
57211390542,57220078975
56267140300,57220078975
6602244403,57220078975
15830686100,57220078975
6602244403,57220078975
6603335025,6602244403
16064929100,6602244403
7003738743,6602244403
6506116014,6602244403
49461493800,6602244403
15830686100,6602244403
6603335025,6602244403
16064929100,6602244403
7003738743,6602244403
6506116014,6602244403
49461493800,6602244403
6507168200,6602244403
57211390542,6602244403
56267140300,6602244403
15830686100,6602244403
14824891100,6602244403
6603335025,15830686100
16064929100,15830686100
7003738743,15830686100
6506116014,15830686100
49461493800,15830686100
6602244403,15830686100
6603335025,15830686100
16064929100,15830686100
7003738743,15830686100
6506116014,15830686100
49461493800,15830686100
6507168200,15830686100
57211390542,15830686100
56267140300,15830686100
6602244403,15830686100
6602244403,15830686100
15519055800,15830686100
57224451060,15830686100
15519055800,15830686100
57193696575,15830686100
57220779048,15830686100
57015326100,15830686100
56938997200,15830686100
26322122900,15830686100
6603335025,15830686100
34977270700,15830686100
56938997200,15830686100
6603335025,15830686100
34977270700,15830686100
15731227200,15830686100
7004373857,15830686100
55155452600,15830686100
57203684092,15830686100
15519055800,15830686100
15519055800,15830686100
57193696575,15830686100
57220779048,15830686100
57015326100,15830686100
57204097565,15830686100
6602786209,15830686100
34977270700,15830686100
34977270700,15830686100
57212218736,15830686100
33567804200,57964894100
23103817900,57964894100
33567804200,57964894100
6602957664,57202002158
6602957664,36445647000
57216888606,56904235200
57970537100,56904235200
15073626200,57220483556
16403174400,57220483556
6603000286,57220483556
16403174400,57220483556
7102711578,57220483556
7102711578,57220483556
6603000286,57220483556
7102711578,57220483556
57198430596,57220483556
16403174400,57220483556
15073626200,56922231500
16403174400,56922231500
6603000286,56922231500
16403174400,56922231500
7102711578,56922231500
7102711578,56922231500
6603000286,56922231500
7102711578,56922231500
57198430596,56922231500
16403174400,56922231500
15073626200,57195891525
16403174400,57195891525
6603000286,57195891525
16403174400,57195891525
7102711578,57195891525
7102711578,57195891525
6603000286,57195891525
7102711578,57195891525
57198430596,57195891525
16403174400,57195891525
15073626200,57198430596
16403174400,57198430596
6603000286,57198430596
16403174400,57198430596
7102711578,57198430596
7102711578,57198430596
6603000286,57198430596
7102711578,57198430596
16403174400,57198430596
6603000286,57198430596
57191445200,57198430596
6505903459,57198430596
6603000286,57198430596
57226428403,57198430596
6602611490,57198430596
6603000286,57198430596
16024091400,57198430596
6603000286,57198430596
57226428403,57198430596
6602611490,57198430596
57339361800,57198430596
15073626200,16403174400
6603000286,16403174400
7102711578,16403174400
7102711578,16403174400
6603000286,16403174400
7102711578,16403174400
57198430596,16403174400
6506892388,16403174400
6508090526,16403174400
6506892388,16403174400
6508090526,16403174400
6506892388,16403174400
6508090526,16403174400
26532099300,16403174400
55418940200,16403174400
57209265337,16403174400
44561414300,16403174400
41261158800,16403174400
56871252100,16403174400
7003678340,16403174400
26024040600,16403174400
6504156938,16403174400
37017011900,16403174400
57190868628,16403174400
7003678340,16403174400
26024040600,16403174400
6504156938,16403174400
6506892388,16403174400
6504499118,16403174400
6508090526,16403174400
26532099300,16403174400
57209265337,16403174400
57209265337,16403174400
6508090526,16403174400
26532099300,16403174400
6505861434,16403174400
57219656119,16403174400
6603000286,16403174400
57204459226,16403174400
6603000286,16403174400
6508090526,16403174400
26532099300,16403174400
6505861434,16403174400
57219656119,16403174400
6508090526,16403174400
26532099300,16403174400
55418940200,16403174400
57209265337,16403174400
44561414300,16403174400
41261158800,16403174400
56871252100,16403174400
7003678340,16403174400
26024040600,16403174400
6504156938,16403174400
37017011900,16403174400
57190868628,16403174400
7003678340,16403174400
26024040600,16403174400
6504156938,16403174400
6508090526,16403174400
26532099300,16403174400
57209265337,16403174400
57209265337,16403174400
26025374300,16403174400
57221676065,16403174400
26025374300,16403174400
57221676065,16403174400
57748399600,16403174400
57339180200,16403174400
57221591126,6506779225
57221588207,6506779225
6602879495,6506779225
26423965300,6506779225
57189310630,6506779225
57200944019,6506779225
57224185022,6601982238
57208758190,6601982238
57224204784,6601982238
23977556000,6601982238
57857263400,6601982238
57859410500,6601982238
36127692300,6601982238
55449459900,6601982238
36081271800,56007937300
6508384908,56007937300
56416917400,56007937300
36081271800,56007937300
6508384908,56007937300
56416917400,56007937300
56416917400,56007937300
36081271800,8843168500
6508384908,8843168500
56416917400,8843168500
36081271800,8843168500
6508384908,8843168500
56416917400,8843168500
56416917400,8843168500
23393839700,8843168500
7801563895,8843168500
54782736700,8843168500
56416917400,8843168500
57218434542,8843168500
54782736700,8843168500
57218434542,8843168500
54782736700,8843168500
56416917400,8843168500
56416917400,8843168500
6602957664,8843168500
57202588378,8843168500
23393839700,8843168500
55342093400,8843168500
23393839700,8843168500
57189761709,8843168500
55342093400,8843168500
57210158029,8843168500
57217215967,8843168500
57203459147,8843168500
37461856900,8843168500
55342093400,8843168500
57218165524,55272444700
57218165524,55272444700
57214091884,55272444700
55418940200,55272444700
57214081191,55272444700
37062123100,55272444700
6602897642,55272444700
57218165524,57218170494
57218165524,57218170494
57202417911,57218170494
57210372935,57218170494
58222534200,57218170494
6603881445,57218170494
57225766218,57218170494
55648168900,57218170494
57212349707,57218170494
22934621100,57218170494
55199829700,57218170494
55199829700,57218170494
57186590500,57218170494
57186590500,57218170494
55199829700,57218170494
57225766218,57218170494
35776306500,57079193100
56026006800,57079193100
57206660033,57079193100
28067526500,57079193100
28067526500,57079193100
55550579600,57079193100
58138221500,57079193100
58137100000,57079193100
58138448700,57079193100
57204331665,57079193100
57203191391,57079193100
26640752500,57079193100
35776306500,57219650547
56026006800,57219650547
57206660033,57219650547
28067526500,57219650547
28067526500,57219650547
55550579600,57219650547
35776306500,56026006800
57206660033,56026006800
28067526500,56026006800
28067526500,56026006800
55550579600,56026006800
35776306500,12786419600
56026006800,12786419600
57206660033,12786419600
28067526500,12786419600
28067526500,12786419600
55550579600,12786419600
58138221500,12786419600
58137100000,12786419600
58138448700,12786419600
57204331665,12786419600
57203191391,12786419600
26640752500,12786419600
57194187509,55955591100
12790317900,55955591100
24340838400,57216209291
24340838400,8973815800
57203821340,57219488878
57210107011,57219488878
57203821340,57191737773
57210107011,57191737773
57203821340,57194638493
57210107011,57194638493
57224894517,57194638493
6505679427,6602408971
6505679427,6602408971
6505679427,6602408971
56387665400,6602408971
6505679427,6602408971
57219284246,6602408971
7801326424,6602408971
56387665400,6602408971
6505679427,6602408971
7801326424,6602408971
56387665400,6602408971
6505679427,6602408971
7801326424,6602408971
56387665400,6602408971
6505679427,6602408971
7801326424,6602408971
57213601463,6602408971
56387665400,6602408971
6505679427,6602408971
7801326424,6602408971
57213601463,6602408971
56387665400,6602408971
6505679427,6602408971
7801326424,6602408971
6602408971,6505679427
6602408971,6505679427
6602408971,6505679427
56387665400,6505679427
6602408971,6505679427
57219284246,6505679427
7801326424,6505679427
56387665400,6505679427
6602408971,6505679427
7801326424,6505679427
56387665400,6505679427
6602408971,6505679427
7801326424,6505679427
56387665400,6505679427
6602408971,6505679427
7801326424,6505679427
57213601463,6505679427
56387665400,6505679427
6602408971,6505679427
7801326424,6505679427
57213601463,6505679427
56387665400,6505679427
6602408971,6505679427
7801326424,6505679427
57217423294,23111749800
57226489496,23111749800
57217423294,13610252200
57226489496,13610252200
57217423294,56649310200
57226489496,56649310200
57217423294,55540162500
57226489496,55540162500
55885029700,6508383124
7003646635,6508383124
56906927400,6508383124
57204310975,6508383124
6507400304,6508383124
55537278200,6508383124
55325142600,24764920200
57077082800,24764920200
8685320500,24764920200
55325142600,24764920200
57077082800,24764920200
8685320500,24764920200
57220783965,24764920200
57208796272,24764920200
57077082800,24764920200
57077082800,24764920200
57077082800,24764920200
57077082800,24764920200
57191513338,24764920200
57221303955,24764920200
6603607086,24764920200
57224359455,24764920200
55540651700,24764920200
16068975500,24764920200
6603607086,24764920200
55537278200,24764920200
57221303955,24764920200
57215537350,24764920200
57681761500,24764920200
57682866400,24764920200
57207576372,24764920200
21734976900,55567003300
37020415600,55567003300
54581527900,55567003300
37020415600,55567003300
21734976900,54395089600
37020415600,54395089600
54581527900,54395089600
37020415600,54395089600
57191625854,54395089600
7102786191,55499317400
55440930600,55499317400
57220482093,55499317400
55920816000,55499317400
7102786191,55499317400
57220482850,55499317400
7102786191,55499317400
7102786191,55499317400
7102786191,55499317400
7102786191,55499317400
7801645333,55499317400
55928342500,55499317400
49663875500,55499317400
7102786191,55499317400
7102786191,55499317400
7102786191,55499317400
7102786191,55499317400
55928342500,55499317400
57193810374,55499317400
57217253897,55499317400
57189067135,55499317400
57193773395,55499317400
7102786191,55499317400
7102786191,55499317400
6506400421,57220042510
6506400421,57194341834
55736081000,6506400421
8689465400,6506400421
58288606300,6506400421
21734976900,6506400421
58534358600,6506400421
57201798566,6603284857
57201795509,6603284857
57201798566,6603284857
57201795509,6603284857
57566617800,6603284857
57201795509,6603284857
57201795509,6603284857
57566617800,6603284857
58318206400,6603284857
6506892388,57215544706
16403174400,57215544706
6508090526,57215544706
16403174400,57215544706
6506892388,57215544706
16403174400,57215544706
6508090526,57215544706
6506892388,57211693170
16403174400,57211693170
6508090526,57211693170
16403174400,57211693170
6506892388,57211693170
16403174400,57211693170
6508090526,57211693170
12039041500,57211693170
56648125800,57211693170
55531136300,57211693170
55531136300,57211693170
6506892388,35253876800
16403174400,35253876800
6508090526,35253876800
16403174400,35253876800
6506892388,35253876800
16403174400,35253876800
6508090526,35253876800
6506892388,16030476500
16403174400,16030476500
6508090526,16030476500
16403174400,16030476500
6506892388,16030476500
16403174400,16030476500
6508090526,16030476500
12039041500,16030476500
55570575700,16030476500
6506892388,6508090526
16403174400,6508090526
16403174400,6508090526
6506892388,6508090526
16403174400,6508090526
6506892388,6508090526
16403174400,6508090526
26532099300,6508090526
55418940200,6508090526
57209265337,6508090526
44561414300,6508090526
41261158800,6508090526
56871252100,6508090526
7003678340,6508090526
26024040600,6508090526
6504156938,6508090526
16403174400,6508090526
37017011900,6508090526
57190868628,6508090526
7003678340,6508090526
26024040600,6508090526
6504156938,6508090526
6506892388,6508090526
6504499118,6508090526
16403174400,6508090526
26532099300,6508090526
57209265337,6508090526
57209265337,6508090526
16403174400,6508090526
26532099300,6508090526
6505861434,6508090526
57219656119,6508090526
6603000286,6508090526
16403174400,6508090526
57204459226,6508090526
6603000286,6508090526
16403174400,6508090526
26532099300,6508090526
6505861434,6508090526
57219656119,6508090526
16403174400,6508090526
26532099300,6508090526
55418940200,6508090526
57209265337,6508090526
44561414300,6508090526
41261158800,6508090526
56871252100,6508090526
7003678340,6508090526
26024040600,6508090526
6504156938,6508090526
16403174400,6508090526
37017011900,6508090526
57190868628,6508090526
7003678340,6508090526
26024040600,6508090526
6504156938,6508090526
16403174400,6508090526
26532099300,6508090526
57209265337,6508090526
57209265337,6508090526
56916140000,55509799400
15071700400,57219433207
40762599300,57219433207
15071700400,57219433207
15071700400,57219433207
8635553300,57219433207
15071700400,57219433207
15071700400,57219433207
15071700400,57219436776
40762599300,57219436776
15071700400,57219436776
