,id
1874,57191256847
1875,57191275849
1876,57191282184
1877,57191340447
1878,57191360361
1879,57191433735
1880,57191445200
1881,57191474636
1882,57191513338
1883,57191542652
1884,57191575612
1885,57191576427
1886,57191579296
1887,57191625854
1888,57191627759
1889,57191636918
1890,57191723996
1891,57191737773
1892,57191860850
1893,57191871180
1894,57191906133
1895,57191911486
1896,57191912038
1897,57191952919
1898,57191976546
1899,57191976975
1900,57191983644
1901,57191998217
1902,57192083869
1903,57192107458
1904,57192160330
1905,57192189829
1906,57192272518
1907,57192274501
1908,57192378023
1909,57192392306
1910,57192421010
1911,57192425866
1912,57192541875
1913,57192542407
1914,57192669467
1915,57192678084
1916,57192680515
1917,57192700626
1918,57192718324
1919,57192809939
1920,57192838000
1921,57192870081
1922,57192887946
1923,57192893174
1924,57192896481
1925,57192910609
1926,57192962348
1927,57192991797
1928,57193000886
1929,57193008256
1930,57193113494
1931,57193154855
1932,57193159136
1933,57193209144
1934,57193259648
1935,57193277344
1936,57193355220
1937,57193385260
1938,57193417557
1939,57193440535
1940,57193518522
1941,57193552372
1942,57193614886
1943,57193623333
1944,57193644910
1945,57193696575
1946,57193705164
1947,57193706067
1948,57193762236
1949,57193773395
1950,57193789342
1951,57193809880
1952,57193810374
1953,57193866237
1954,57193884049
1955,57193885339
1956,57193906945
1957,57194023041
1958,57194029248
1959,57194051230
1960,57194081888
1961,57194187509
1962,57194324040
1963,57194333576
1964,57194334871
1965,57194341834
1966,57194351959
1967,57194381799
1968,57194420313
1969,57194422345
1970,57194431058
1971,57194443791
1972,57194513330
1973,57194518008
1974,57194528387
1975,57194599143
1976,57194603677
1977,57194638493
1978,57194648144
1979,57194767890
1980,57194783124
1981,57194831568
1982,57194834075
1983,57194864874
1984,57194975291
1985,57195032116
1986,57195065687
1987,57195100713
1988,57195102212
1989,57195133844
1990,57195202826
1991,57195203451
1992,57195241377
1993,57195258132
1994,57195276881
1995,57195308663
1996,57195312480
1997,57195327636
1998,57195352986
1999,57195395629
2000,57195397956
2001,57195466759
2002,57195537940
2003,57195543029
2004,57195552722
2005,57195568674
2006,57195573491
2007,57195577867
2008,57195581053
2009,57195640089
2010,57195679372
2011,57195692969
2012,57195714749
2013,57195773680
2014,57195891525
2015,57195955058
2016,57195965579
2017,57195966216
2018,57195973195
2019,57195996485
2020,57196006376
2021,57196009104
2022,57196009464
2023,57196032669
2024,57196038853
2025,57196042146
2026,57196075772
2027,57196081323
2028,57196094198
2029,57196151256
2030,57196190431
2031,57196219466
2032,57196258927
2033,57196261176
2034,57196423376
2035,57196449021
2036,57196468748
2037,57196477829
2038,57196478954
2039,57196486467
2040,57197705059
2041,57197722491
2042,57197731411
2043,57197733110
2044,57197794832
2045,57197826232
2046,57197831961
2047,57197842265
2048,57197847003
2049,57197847579
2050,57197852446
2051,57198430596
2052,57199324342
2053,57199326593
2054,57199329241
2055,57199418867
2056,57199758299
2057,57200180532
2058,57200216498
2059,57200216572
2060,57200297723
2061,57200299170
2062,57200319339
2063,57200322383
2064,57200339930
2065,57200390472
2066,57200437927
2067,57200526272
2068,57200532752
2069,57200558813
2070,57200559801
2071,57200567196
2072,57200577899
2073,57200659600
2074,57200661186
2075,57200691674
2076,57200755184
2077,57200755190
2078,57200815860
2079,57200915123
2080,57200936168
2081,57200944019
2082,57201010058
2083,57201059228
2084,57201091801
2085,57201095670
2086,57201113859
2087,57201153925
2088,57201188821
2089,57201258986
2090,57201272731
2091,57201273906
2092,57201377304
2093,57201380824
2094,57201381348
2095,57201382557
2096,57201401979
2097,57201402579
2098,57201403331
2099,57201403950
2100,57201408171
2101,57201424369
2102,57201457719
2103,57201458687
2104,57201613707
2105,57201616314
2106,57201616668
2107,57201638208
2108,57201649463
2109,57201651660
2110,57201669603
2111,57201674460
2112,57201677990
2113,57201677993
2114,57201682174
2115,57201718390
2116,57201733055
2117,57201771914
2118,57201776377
2119,57201777740
2120,57201798566
2121,57201884251
2122,57201885704
2123,57201973798
2124,57202000711
2125,57202001059
2126,57202002158
2127,57202025516
2128,57202027703
2129,57202039754
2130,57202040290
2131,57202072425
2132,57202077114
2133,57202086202
2134,57202088940
2135,57202102451
2136,57202131869
2137,57202162016
2138,57202195374
2139,57202216791
2140,57202266665
2141,57202279836
2142,57202309909
2143,57202393940
2144,57202418474
2145,57202455717
2146,57202464831
2147,57202533260
2148,57202543782
2149,57202588378
2150,57202709168
2151,57202728411
2152,57202771446
2153,57202800848
2154,57202808939
2155,57202852793
2156,57202857634
2157,57202859972
2158,57202863832
2159,57202865812
2160,57202875777
2161,57202902008
2162,57202924378
2163,57202970447
2164,57202979230
2165,57202982270
2166,57202984520
2167,57202996979
2168,57203064135
2169,57203099237
2170,57203121227
2171,57203127631
2172,57203128864
2173,57203173210
2174,57203191391
2175,57203209048
2176,57203219570
2177,57203243067
2178,57203316897
2179,57203394003
2180,57203402575
2181,57203408257
2182,57203415765
2183,57203418045
2184,57203429692
2185,57203430414
2186,57203459147
2187,57203460768
2188,57203514513
2189,57203527818
2190,57203538959
2191,57203547087
2192,57203550871
2193,57203552153
2194,57203588207
2195,57203621710
2196,57203665374
2197,57203725178
2198,57203728193
2199,57203819698
2200,57203820177
2201,57203821340
2202,57203836605
2203,57203846716
2204,57203853899
2205,57203854738
2206,57203855360
2207,57203857016
2208,57203861065
2209,57203866568
2210,57203866829
2211,57203873840
2212,57203897690
2213,57203903843
2214,57203925255
2215,57203951956
2216,57203968249
2217,57204001679
2218,57204003984
2219,57204034200
2220,57204038426
2221,57204055935
2222,57204059910
2223,57204085936
2224,57204097565
2225,57204158371
2226,57204214602
2227,57204242208
2228,57204277274
2229,57204293226
2230,57204303831
2231,57204310975
2232,57204326218
2233,57204328779
2234,57204331665
2235,57204359477
2236,57204435408
2237,57204447313
2238,57204450016
2239,57204497008
2240,57204499502
2241,57204500514
2242,57204506406
2243,57204519763
2244,57204526331
2245,57204559006
2246,57204564012
2247,57204607576
2248,57204630206
2249,57204664945
2250,57204689455
2251,57204761229
2252,57204796013
2253,57204809465
2254,57204818622
2255,57204877762
2256,57204879585
2257,57204898790
2258,57204912782
2259,57204922466
2260,57204958477
2261,57204961541
2262,57204965510
2263,57204967230
2264,57204980373
2265,57205057929
2266,57205059707
2267,57205060593
2268,57205062388
2269,57205083600
2270,57205121089
2271,57205126317
2272,57205145160
2273,57205205905
2274,57205271533
2275,57205313291
2276,57205351563
2277,57205351869
2278,57205481934
2279,57205522481
2280,57205562192
2281,57205586162
2282,57205603335
2283,57205603980
2284,57205626878
2285,57205664339
2286,57205684545
2287,57205695613
2288,57205711953
2289,57206190854
2290,57206199096
2291,57206370182
2292,57206669969
2293,57206770291
2294,57207200332
2295,57207347809
2296,57207771420
2297,57207791958
2298,57207847189
2299,57207932001
2300,57207938485
2301,57207947586
2302,57207965434
2303,57207980306
2304,57207999812
2305,57208013109
2306,57208013275
2307,57208013574
2308,57208165340
2309,57208209188
2310,57208235598
2311,57208238489
2312,57208242097
2313,57208242769
2314,57208247958
2315,57208261941
2316,57208273361
2317,57208280884
2318,57208407732
2319,57208507239
2320,57208507787
2321,57208508066
2322,57208530712
2323,57208549244
2324,57208553550
2325,57208570088
2326,57208595998
2327,57208598551
2328,57208647160
2329,57208703404
2330,57208745516
2331,57208752082
2332,57208756526
2333,57208758190
2334,57208796272
2335,57208825022
2336,57208843529
2337,57208927890
2338,57208960394
2339,57209027336
2340,57209073971
2341,57209137044
2342,57209140891
2343,57209217864
2344,57209241559
2345,57209259895
2346,57209261529
2347,57209265337
2348,57209271886
2349,57209342283
2350,57209343332
2351,57209347127
2352,57209411745
2353,57209416682
2354,57209500549
2355,57209512797
2356,57209535757
2357,57209580023
2358,57209585667
2359,57209606043
2360,57209607663
2361,57209640041
2362,57209640088
2363,57209689148
2364,57209690798
2365,57209718064
2366,57209744625
2367,57209745263
2368,57209745655
2369,57209912031
2370,57209975404
2371,57209977452
2372,57209979771
2373,57210029745
2374,57210030324
2375,57210030642
2376,57210107011
2377,57210113523
2378,57210115540
2379,57210124721
2380,57210125771
2381,57210128289
2382,57210142160
2383,57210145331
2384,57210149930
2385,57210158029
2386,57210170892
2387,57210199779
2388,57210211435
2389,57210213748
2390,57210229968
2391,57210235370
2392,57210259318
2393,57210313376
2394,57210373490
2395,57210460137
2396,57210474094
2397,57210581131
2398,57210600392
2399,57210699772
2400,57210703583
2401,57210732501
2402,57210803711
2403,57210809467
2404,57210815339
2405,57210820121
2406,57210821142
2407,57210822309
2408,57210822534
2409,57210824180
2410,57210826343
2411,57210887674
2412,57210891844
2413,57210893894
2414,57210945270
2415,57210959260
2416,57210992874
2417,57211000363
2418,57211000734
2419,57211001332
2420,57211002115
2421,57211003791
2422,57211024844
2423,57211033777
2424,57211058110
2425,57211107452
2426,57211110029
2427,57211110860
2428,57211111024
2429,57211120513
2430,57211124796
2431,57211215028
2432,57211227889
2433,57211231504
2434,57211237855
2435,57211239817
2436,57211290485
2437,57211299574
2438,57211333773
2439,57211338178
2440,57211386147
2441,57211390542
2442,57211393318
2443,57211404346
2444,57211411792
2445,57211438953
2446,57211442977
2447,57211459276
2448,57211469356
2449,57211477863
2450,57211484994
2451,57211486878
2452,57211494618
2453,57211527373
2454,57211532928
2455,57211556057
2456,57211636539
2457,57211693170
2458,57211805681
2459,57211857481
2460,57211920448
2461,57211942997
2462,57211958912
2463,57212091271
2464,57212107625
2465,57212110478
2466,57212218736
2467,57212249615
2468,57212254675
2469,57212307415
2470,57212410986
2471,57212456606
2472,57212462647
2473,57212466911
2474,57212472688
2475,57212473282
2476,57212473956
2477,57212528966
2478,57212681581
2479,57212681966
2480,57212684157
2481,57212879808
2482,57213061148
2483,57213145882
2484,57213151422
2485,57213154425
2486,57213175390
2487,57213352889
2488,57213354713
2489,57213600864
2490,57213601463
2491,57213602147
2492,57213689967
2493,57213813671
2494,57213833502
2495,57213834080
2496,57213840507
2497,57213840616
2498,57214071506
2499,57214071557
2500,57214074322
2501,57214081191
2502,57214083273
2503,57214087163
2504,57214089381
2505,57214089969
2506,57214091884
2507,57214093366
2508,57214095239
2509,57214096708
2510,57214099327
2511,57214113236
2512,57214131588
2513,57214231808
2514,57214235515
2515,57214242045
2516,57214268798
2517,57214681272
2518,57214690695
2519,57214721204
2520,57214726362
2521,57214730906
2522,57214759891
2523,57214887123
2524,57214891040
2525,57214896792
2526,57214947276
2527,57214992854
2528,57214996500
2529,57214998621
2530,57215009821
2531,57215042925
2532,57215059551
2533,57215096711
2534,57215097141
2535,57215113485
2536,57215301085
2537,57215331839
2538,57215383935
2539,57215416673
2540,57215418993
2541,57215429738
2542,57215497866
2543,57215544706
2544,57215573990
2545,57215579495
2546,57215583531
2547,57215590794
2548,57215591452
2549,57215666273
2550,57215762290
2551,57215770653
2552,57215778564
2553,57215781072
2554,57215815591
2555,57215881391
2556,57216160194
2557,57216183630
2558,57216184545
2559,57216199741
2560,57216289999
2561,57216309608
2562,57216352661
2563,57216390147
2564,57216462748
2565,57216500841
2566,57216638155
2567,57216677571
2568,57216716440
2569,57216727150
2570,57216743470
2571,57216747434
2572,57216751662
2573,57216753373
2574,57216783619
2575,57216859852
2576,57216860530
2577,57216888606
2578,57217009197
2579,57217040832
2580,57217047083
2581,57217054524
2582,57217058231
2583,57217066372
2584,57217096677
2585,57217105536
2586,57217165698
2587,57217171764
2588,57217176129
2589,57217192939
2590,57217208081
2591,57217208344
2592,57217215967
2593,57217221226
2594,57217248733
2595,57217250229
2596,57217253897
2597,57217294581
2598,57217349422
2599,57217423294
2600,57217523813
2601,57217531685
2602,57217532899
2603,57217583867
2604,57217597131
2605,57217653382
2606,57217782002
2607,57217849989
2608,57217854694
2609,57217861256
2610,57217862044
2611,57217869354
2612,57217872222
2613,57218106884
2614,57218108784
2615,57218127450
2616,57218134332
2617,57218135578
2618,57218141561
2619,57218157965
2620,57218165524
2621,57218170494
2622,57218177525
2623,57218289360
2624,57218292329
2625,57218307462
2626,57218319025
2627,57218339417
2628,57218392791
2629,57218401536
2630,57218408585
2631,57218423158
2632,57218423205
2633,57218423942
2634,57218434542
2635,57218475218
2636,57218513621
2637,57218528876
2638,57218530325
2639,57218543136
2640,57218556845
2641,57218587512
2642,57218597078
2643,57218602671
2644,57218619579
2645,57218631809
2646,57218697454
2647,57218698902
2648,57218712997
2649,57218713302
2650,57218718633
2651,57218761085
2652,57218771338
2653,57218775546
2654,57218794879
2655,57218796119
2656,57218797475
2657,57218798502
2658,57218843206
2659,57218852725
2660,57218881083
2661,57218894827
2662,57218904092
2663,57219098781
2664,57219116773
2665,57219162636
2666,57219198148
2667,57219244125
2668,57219258865
2669,57219287874
2670,57219293566
2671,57219312395
2672,57219336383
2673,57219345231
2674,57219347819
2675,57219413979
2676,57219416650
2677,57219422522
2678,57219433207
2679,57219435067
2680,57219436776
2681,57219454995
2682,57219469865
2683,57219474605
2684,57219487523
2685,57219488878
2686,57219509027
2687,57219535325
2688,57219591760
2689,57219592851
2690,57219655415
2691,57219657501
2692,57219658187
2693,57219706075
2694,57219713993
2695,57219865862
2696,57219870329
2697,57219872039
2698,57219901219
2699,57219906551
2700,57219936136
2701,57219990822
2702,57220042510
2703,57220060877
2704,57220066142
2705,57220078975
2706,57220081891
2707,57220090111
2708,57220180335
2709,57220184785
2710,57220317708
2711,57220410754
2712,57220482093
2713,57220482850
2714,57220483556
2715,57220576009
2716,57220583371
2717,57220586500
2718,57220764060
2719,57220779048
2720,57220783965
2721,57220797898
2722,57220938292
2723,57221168878
2724,57221217579
2725,57221246447
2726,57221246524
2727,57221246839
2728,57221254743
2729,57221303955
2730,57221354713
2731,57221372312
2732,57221377123
2733,57221411264
2734,57221477833
2735,57221479082
2736,57221483390
2737,57221540887
2738,57221588207
2739,57221591126
2740,57221596225
2741,57221602617
2742,57221608400
2743,57221619564
2744,57221661058
2745,57221662408
2746,57221662925
2747,57221663569
2748,57221676065
2749,57221711841
2750,57221714410
2751,57221722614
2752,57221730249
2753,57221849422
2754,57221873762
2755,57221960883
2756,57222006081
2757,57222014140
2758,57222014847
2759,57222021602
2760,57222022356
2761,57222045198
2762,57222050373
2763,57222054073
2764,57222056490
2765,57222066218
2766,57222075479
2767,57222076893
2768,57222093096
2769,57222100433
2770,57222106893
2771,57222108574
2772,57222111622
2773,57222120195
2774,57222130122
2775,57222169729
2776,57222170790
2777,57222219507
2778,57222224118
2779,57222251615
2780,57222324001
2781,57222433053
2782,57222470020
2783,57222528039
2784,57222551180
2785,57222556891
2786,57222599150
2787,57222633150
2788,57222661857
2789,57222668397
2790,57222745057
2791,57222745202
2792,57222754985
2793,57222965078
2794,57223013832
2795,57223017046
2796,57223019858
2797,57223031529
2798,57223083884
2799,57223086150
2800,57223132680
2801,57223133086
2802,57223137265
2803,57223183160
2804,57223193131
2805,57223193219
2806,57223208387
2807,57223218066
2808,57223222306
2809,57223247209
2810,57223275186
2811,57223292523
2812,57223294038
2813,57223319210
2814,57223323032
2815,57223406174
2816,57223609177
2817,57223622988
2818,57223623893
2819,57223843892
2820,57223883964
2821,57223889581
2822,57223900844
2823,57223926293
2824,57223977897
2825,57224127378
2826,57224185022
2827,57224204784
2828,57224224755
2829,57224272289
2830,57224366563
2831,57224450727
2832,57224451060
2833,57224534133
2834,57224535020
2835,57224546063
2836,57224560164
2837,57224560715
2838,57224576638
2839,57224588497
2840,57224622501
2841,57224638688
2842,57224681727
2843,57224727615
2844,57224824417
2845,57224864320
2846,57224894517
2847,57224935634
2848,57224975693
2849,57225049802
2850,57225171958
2851,57225766218
2852,57225923993
2853,57226001839
2854,57226135137
2855,57226157204
2856,57226161253
2857,57226271018
2858,57226291403
2859,57226383265
2860,57226428403
2861,57226489496
2862,57226530116
2863,57226684416
2864,57226808959
2865,57226837158
2866,57231265900
2867,57235735600
2868,57236581400
2869,57236581500
2870,57237049200
2871,57237316800
2872,57240218700
2873,57242704000
2874,57248952800
2875,57253909600
2876,57253909700
2877,57254139400
2878,57254256900
2879,57256611000
2880,57257036900
2881,57257037000
2882,57257043000
2883,57262127800
2884,57267711300
2885,57270170000
2886,57270321000
2887,57270790900
2888,57270953700
2889,57279386600
2890,57282477200
2891,57282635600
2892,57283261100
2893,57283261200
2894,57287197800
2895,57292892100
2896,57297573000
2897,57301955600
2898,57302757100
2899,57316036400
2900,57316616200
2901,57316843800
2902,57316843900
2903,57316906500
2904,57317052800
2905,57320428600
2906,57321128900
2907,57326391100
2908,57329097700
2909,57329097800
2910,57329285800
2911,57329863900
2912,57339180200
2913,57339361800
2914,57343479500
2915,57344693000
2916,57345294800
2917,57346308900
2918,57350001700
2919,57355587800
2920,57356176800
2921,57364005300
2922,57370778500
2923,57373215700
2924,57377203400
2925,57377824000
2926,57377983100
2927,57384160700
2928,57387324000
2929,57387640200
2930,57388811000
2931,57392020000
2932,57394294400
2933,57394491500
2934,57394776400
2935,57397239200
2936,57397489600
2937,57401931900
2938,57409742400
2939,57415702200
2940,57415825300
2941,57415825400
2942,57425308500
2943,57426543800
2944,57427088400
2945,57428012700
2946,57433625400
2947,57436800800
2948,57443985800
2949,57444836800
2950,57445482900
2951,57445630500
2952,57445703400
2953,57446132800
2954,57449394000
2955,57453734300
2956,57454142200
2957,57454142300
2958,57458000600
2959,57458762900
2960,57461326200
2961,57465212900
2962,57466093900
2963,57467872400
2964,57468182500
2965,57468774200
2966,57470457900
2967,57470653800
2968,57479815000
2969,57480091600
2970,57480091700
2971,57480232500
2972,57480791900
2973,57480792000
2974,57485444000
2975,57503839300
2976,57507046900
2977,57511305200
2978,57536677000
2979,57552159600
2980,57553144100
2981,57564357500
2982,57571108800
2983,57576606100
2984,57606818400
2985,57609072500
2986,57609589300
2987,57610899500
2988,57639456300
2989,57656423500
2990,57658861200
2991,57660498700
2992,57664879300
2993,57666152700
2994,57668292800
2995,57672113500
2996,57683171000
2997,57683238700
2998,57686778000
2999,57687297200
3000,57687820000
3001,57697889200
3002,57703007000
3003,57704354800
3004,57710234400
3005,57712351900
3006,57714746000
3007,57718743900
3008,57719509300
3009,57729513500
3010,57737402700
3011,57743203100
3012,57744761700
3013,57744869100
3014,57744956500
3015,57745469800
3016,57745811800
3017,57748399600
3018,57748477700
3019,57749045500
3020,57749517800
3021,57763168200
3022,57765521600
3023,57769198100
3024,57770003800
3025,57771605500
3026,57773066800
3027,57773239200
3028,57773319600
3029,57780793900
3030,57798284300
3031,57799625500
3032,57801027100
3033,57801827500
3034,57810152400
3035,57811642500
3036,57812666100
3037,57814406600
3038,57817194300
3039,57817386500
3040,57817775900
3041,57821137200
3042,57821550800
3043,57830982900
3044,57834908400
3045,57837860600
3046,57843145700
3047,57855293000
3048,57855503300
3049,57855503400
3050,57855913900
3051,57856543100
3052,57857263400
3053,57857380800
3054,57858811000
3055,57859410500
3056,57864459700
3057,57873750500
3058,57880182000
3059,57880766600
3060,57887348300
3061,57892750900
3062,57903479000
3063,57911542000
3064,57912385200
3065,57916552800
3066,57920359600
3067,57925662800
3068,57927063900
3069,57927375400
3070,57927534900
3071,57929143100
3072,57930278700
3073,57935300100
3074,57935923200
3075,57936199200
3076,57936454300
3077,57936883800
3078,57941636900
3079,57947051300
3080,57947305700
3081,57948013600
3082,57949060400
3083,57949427400
3084,57956860200
3085,57957081600
3086,57957974400
3087,57960593400
3088,57961819600
3089,57963918900
3090,57964894100
3091,57964954000
3092,57965083300
3093,57967892200
3094,57968670200
3095,57969848600
3096,57970537100
3097,57971058700
3098,57971461500
3099,57971631800
3100,57973881700
3101,57984635600
3102,57995089100
3103,58002518500
3104,58003040500
3105,58003590200
3106,58025562900
3107,58027565100
3108,58036263300
3109,58041244300
3110,58041293700
3111,58045834800
3112,58059635600
3113,58071833300
3114,58072331500
3115,58072580500
3116,58074893200
3117,58076865900
3118,58077245500
3119,58084806000
3120,58087444000
3121,58092589800
3122,58106507500
3123,58108645900
3124,58112720900
3125,58112756300
3126,58117019900
3127,58117686600
3128,58118371400
3129,58120645400
3130,58130770100
3131,58131798100
3132,58133149900
3133,58133151200
3134,58137100000
3135,58138221500
3136,58138448700
3137,58145076400
3138,58145076500
3139,58157232300
3140,58163947000
3141,58166063600
3142,58166278700
3143,58166489500
3144,58166694100
3145,58171061200
3146,58180303400
3147,58188470800
3148,58188624300
3149,58189175900
3150,58189176000
3151,58194595500
3152,58199455600
3153,58199641500
3154,58209000200
3155,58249067000
3156,58250003500
3157,58250003600
3158,58250439600
3159,58250504500
3160,58250934700
3161,58251152800
3162,58256620500
3163,58264431500
3164,58286514900
3165,58286787600
3166,58288606300
3167,58292696500
3168,58307243400
3169,58308322600
3170,58322172100
3171,58332398400
3172,58345716900
3173,58346965900
3174,58348215300
3175,58349543800
3176,58350107000
3177,58350107100
3178,58351575800
3179,58366771800
3180,58396725300
3181,58397652400
3182,58414190300
3183,58452958400
3184,58480720000
3185,58480920700
3186,58481120300
3187,58481120400
3188,58481887700
3189,58485840400
3190,58486254100
3191,58505812600
3192,58522716200
3193,58522951300
3194,58523067900
3195,58534358600
3196,58543789000
3197,58550526800
3198,58562207000
3199,58562525400
3200,58563596200
3201,58568571900
